latitude,longitude,X,Y,Zone Number,Zone Letter,depth,mag,magMod,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
36.7061653,-121.3590012,-13509622.22,4398228.776,10,S,6.03,1.73,1.45928,md,23,128,0.08032,0.08,nc,nc73361780,2020-03-30T15:54:02.211Z,"10km SSW of Tres Pinos, CA",earthquake,0.39,1.09,0.29,18,automatic,nc,nc
40.7363333,-112.0823333,-12476948.27,4973528.33,12,T,8.74,0.63,0.42968,md,9,80,0.01742,0.09,uu,uu60371397,2020-03-30T20:54:41.870Z,"3km NNE of Magna, Utah",earthquake,0.4,0.79,0.171,3,reviewed,uu,uu
35.9881668,-120.5426636,-13418747.93,4298993.264,10,S,3.34,1.02,0.79472,md,16,106,0.02177,0.03,nc,nc73361775,2020-03-30T15:28:04.057Z,"14km NW of Parkfield, CA",earthquake,0.3,0.71,0.09,6,automatic,nc,nc
40.7271667,-112.0656667,-12475092.95,4972181.725,12,T,8.65,0.66,0.45776,md,12,87,0.02797,0.13,uu,uu60371392,2020-03-30T21:08:48.420Z,"3km ENE of Magna, Utah",earthquake,0.46,0.77,0.16,4,reviewed,uu,uu
36.0901667,-117.839,-13117777.48,4313035.274,11,S,2.18,0.47,0.47,ml,9,153,0.03022,0.13,ci,ci39121111,2020-03-30T14:02:11.789Z,"11km ENE of Coso Junction, CA",earthquake,0.68,0.45,0.119,4,automatic,ci,ci
17.9518,-66.8421,-7440828.536,2031907.59,19,Q,12,2.48,2.16128,md,17,196,0.0438,0.17,pr,pr2020090011,2020-03-30T14:28:42.658Z,"5km SSW of Indios, Puerto Rico",earthquake,0.59,0.38,0.44,5,reviewed,pr,pr
62.1882,-153.2809,-17063151.74,8903906.632,5,V,0,1.4,1.4,ml,,,,0.33,ak,ak020452dil7,2020-03-30T13:48:55.781Z,"146km SE of McGrath, Alaska",earthquake,,0.4,,,automatic,ak,ak
66.9622,-151.4939,-16864223.81,10145297.84,5,W,27.1,2.2,2.2,ml,,,,0.9,ak,ak020452cz6o,2020-03-30T13:51:06.498Z,"65km WSW of Coldfoot, Alaska",earthquake,,0.4,,,automatic,ak,ak
44.8056667,-111.5445,-12417076.94,5590979.393,12,T,11.5,0.9,0.9,ml,16,92,0.085,0.15,mb,mb80387039,2020-03-30T14:31:17.730Z,"38km WNW of West Yellowstone, Montana",earthquake,0.45,0.61,0.036,6,reviewed,mb,mb
40.747,-111.9408333,-12461196.56,4975095.54,12,T,4.93,0.69,0.48584,md,13,100,0.02536,0.17,uu,uu60371382,2020-03-30T21:10:54.320Z,"4km WSW of Salt Lake City, Utah",earthquake,0.61,0.89,0.296,4,reviewed,uu,uu
40.7583333,-111.9485,-12462050.02,4976760.965,12,T,8.38,0.97,0.74792,md,11,112,0.02735,0.14,uu,uu60371377,2020-03-30T21:05:38.430Z,"4km W of Salt Lake City, Utah",earthquake,0.5,1.25,0.358,5,reviewed,uu,uu
38.8023338,-122.8215027,-13672427.14,4693397.006,10,S,2.35,0.57,0.37352,md,14,77,0.008862,0.02,nc,nc73361770,2020-03-30T13:51:06.156Z,"6km WNW of The Geysers, CA",earthquake,0.29,0.56,0.01,2,automatic,nc,nc
36.1235,-117.9048333,-13125106.01,4317628.115,11,S,4.26,0.9,0.9,ml,16,142,0.04089,0.11,ci,ci39121063,2020-03-30T16:40:42.982Z,"10km NNE of Coso Junction, CA",earthquake,0.3,0.32,0.208,6,reviewed,ci,ci
35.6676667,-117.4945,-13079427.91,4254988.652,11,S,4.34,0.84,0.84,ml,9,161,0.1699,0.17,ci,ci39121055,2020-03-30T14:13:42.031Z,"14km SW of Searles Valley, CA",earthquake,0.66,1.38,0.139,8,reviewed,ci,ci
60.1914,-151.0685,-16816868.49,8442474.828,5,V,57.7,2,2,ml,,,,0.45,ak,ak02045251qq,2020-03-30T13:11:27.950Z,"23km SSE of Cohoe, Alaska",earthquake,,1.2,,,automatic,ak,ak
37.6531677,-118.9141693,-13237464.77,4530545.24,11,S,2.55,0.93,0.71048,md,11,132,0.006887,0.06,nc,nc73361755,2020-03-30T14:07:05.264Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.45,0.79,0.11,10,automatic,nc,nc
33.992,-117.1666667,-13042933.67,4027727.872,11,S,14.25,0.83,0.83,ml,31,51,0.0448,0.14,ci,ci39120983,2020-03-30T16:20:30.551Z,"7km SSE of Redlands, CA",earthquake,0.18,0.46,0.152,10,reviewed,ci,ci
39.117,-119.7359,-13328939.42,4738444.702,11,S,8.1,0.8,0.8,ml,7,131.79,0.026,0.1722,nn,nn00720731,2020-03-30T20:20:39.768Z,"5km SSE of Carson City, Nevada",earthquake,,1.9,0,1,reviewed,nn,nn
40.7306667,-112.0581667,-12474258.06,4972695.865,12,T,5.59,2.07,2.07,ml,39,28,0.01734,0.18,uu,uu60371372,2020-03-30T22:13:24.409Z,"4km ENE of Magna, Utah",earthquake,0.28,0.42,0.09,10,reviewed,uu,uu
35.9233333,-117.6875,-13100912.57,4290077.274,11,S,8.24,0.74,0.74,ml,13,66,0.03884,0.08,ci,ci39120975,2020-03-30T13:01:55.580Z,"20km E of Little Lake, CA",earthquake,0.21,0.47,0.144,9,reviewed,ci,ci
36.71533333,-99.3685,-11061650.82,4399501.855,14,S,5,1.85,1.85,ml,36,80,0.22855515,0.35,ok,ok2020ghnz,2020-03-30T13:58:41.463Z,"26km ESE of Buffalo, Oklahoma",earthquake,,1.1,0.28,17,reviewed,ok,ok
38.8151665,-122.7839966,-13668251.98,4695230.235,10,S,1.44,0.4,0.2144,md,11,62,0.003213,0.02,nc,nc73361735,2020-03-30T13:25:06.001Z,"5km NNW of The Geysers, CA",earthquake,0.38,0.59,0.16,2,automatic,nc,nc
38.8196678,-122.7808304,-13667899.52,4695873.352,10,S,0.97,2.31,2.00216,md,52,27,0.0064,0.07,nc,nc73361740,2020-03-30T13:40:06.087Z,"5km W of Cobb, CA",earthquake,0.14,0.22,0.15,29,automatic,nc,nc
37.6399994,-118.9380035,-13240117.99,4528693.888,11,S,4.83,1.14,0.90704,md,11,71,0.02604,0.02,nc,nc73361720,2020-03-30T12:32:02.695Z,"4km E of Mammoth Lakes, CA",earthquake,0.56,1.11,0.12,10,automatic,nc,nc
37.5923333,-119.012,-13248355.24,4521995.176,11,S,1.39,0.39,0.20504,md,15,189,0.02171,0.05,nc,nc73361725,2020-03-30T21:02:03.107Z,"6km SSW of Mammoth Lakes, CA",earthquake,0.65,0.48,0.12,12,reviewed,nc,nc
17.9265,-66.8831,-7445392.635,2028947.289,19,Q,5,2.14,1.84304,md,10,224,0.0488,0.17,pr,pr2020090009,2020-03-30T12:23:48.550Z,"5km SSE of Guanica, Puerto Rico",earthquake,0.63,0.39,0.27,8,reviewed,pr,pr
37.9861,-118.7934,-13224020.8,4577462.395,11,S,8.9,1.2,1.2,ml,7,185.82,0.349,0.1766,nn,nn00720730,2020-03-30T20:11:22.906Z,"40km NNE of Mammoth Lakes, California",earthquake,,13,0.5,3,reviewed,nn,nn
33.2303333,-116.7368333,-12995084.84,3925916.917,11,S,11.3,1.23,1.23,ml,41,21,0.01922,0.21,ci,ci39120967,2020-03-30T11:47:10.227Z,"3km ESE of Lake Henshaw, CA",earthquake,0.24,0.57,0.206,26,automatic,ci,ci
36.0818333,-117.8603333,-13120152.29,4311887.358,11,S,4.07,0.92,0.92,ml,8,168,0.03595,0.15,ci,ci39120951,2020-03-30T13:02:10.581Z,"9km ENE of Coso Junction, CA",earthquake,0.51,0.63,0.177,7,reviewed,ci,ci
35.8811667,-117.7115,-13103584.24,4284282.389,11,S,8.56,0.48,0.48,ml,11,67,0.08304,0.05,ci,ci39120943,2020-03-30T13:02:24.581Z,"19km ESE of Little Lake, CA",earthquake,0.16,0.62,0.074,4,reviewed,ci,ci
33.8386667,-116.9215,-13015641.84,4007159.423,11,S,10,0.31,0.31,ml,20,110,0.04926,0.12,ci,ci39120935,2020-03-30T16:10:15.485Z,"7km NNE of San Jacinto, CA",earthquake,0.23,0.55,0.102,4,reviewed,ci,ci
35.9463333,-117.3703333,-13065605.74,4293239.427,11,S,0.92,0.65,0.65,ml,9,87,0.08968,0.1,ci,ci39120927,2020-03-30T13:09:25.563Z,"20km N of Searles Valley, CA",earthquake,0.34,0.7,0.117,7,reviewed,ci,ci
34.0176667,-117.1998333,-13046625.76,4031174.479,11,S,15.17,1.03,1.03,ml,29,64,0.07475,0.16,ci,ci39120919,2020-03-30T11:26:58.427Z,"4km SSW of Redlands, CA",earthquake,0.23,0.46,0.285,31,automatic,ci,ci
33.2775,-116.2588333,-12941874.12,3932195.639,11,S,2.78,1.77,1.77,ml,65,27,0.08468,0.21,ci,ci39120911,2020-03-30T13:11:05.930Z,"11km ENE of Borrego Springs, CA",earthquake,0.21,0.45,0.162,27,reviewed,ci,ci
34.2358333,-117.4448333,-13073899.04,4060512.806,11,S,11.76,0.69,0.69,ml,15,116,0.03907,0.12,ci,ci39120903,2020-03-30T13:10:16.650Z,"4km WNW of Devore, CA",earthquake,0.33,0.49,0.165,11,reviewed,ci,ci
61.0345,-147.3078,-16398229.29,8633749.219,6,V,25.4,1.9,1.9,ml,,,,0.86,ak,ak02045113oz,2020-03-30T11:22:18.840Z,"52km WSW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
18.175,-68.7253,-7650465.401,2058042.189,19,Q,71,3.32,2.94752,md,19,192,1.207,0.46,pr,pr2020090010,2020-03-30T19:14:04.790Z,"9km S of San Rafael del Yuma, Dominican Republic",earthquake,2.68,2.55,0.33,11,reviewed,pr,pr
62.7552,-150.9235,-16800727.17,9040475.487,5,V,26.8,1.5,1.5,ml,,,,1.39,ak,ak020450xx1c,2020-03-30T11:09:06.048Z,"63km NW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
38.8098335,-122.8231659,-13672612.29,4694468.344,10,S,2.34,0.62,0.42032,md,13,67,0.004795,0.02,nc,nc73361715,2020-03-30T12:05:05.448Z,"7km WNW of The Geysers, CA",earthquake,0.38,0.6,0.06,3,automatic,nc,nc
61.7455,-150.6528,-16770592.98,8799047.104,5,V,24.2,1.4,1.4,ml,,,,0.59,ak,ak020450l01w,2020-03-30T10:47:11.530Z,"32km W of Willow, Alaska",earthquake,,1.7,,,automatic,ak,ak
38.840168,-122.8291702,-13673280.68,4698802.801,10,S,2.38,2.07,1.77752,md,40,51,0.005179,0.03,nc,nc73361710,2020-03-30T11:39:06.290Z,"9km WNW of Cobb, CA",earthquake,0.16,0.29,0.19,16,automatic,nc,nc
35.9571648,-117.668663,-13098815.65,4294728.914,11,S,2.05,0.91,0.91,ml,21,43,0.01748,0.11,ci,ci39120895,2020-03-30T10:38:41.861Z,"22km E of Little Lake, CA",earthquake,0.39,0.32,0.217,5,automatic,ci,ci
39.1153,-119.7372,-13329084.13,4738200.791,11,S,7.5,0.6,0.6,ml,6,133,0.026,0.1442,nn,nn00720729,2020-03-30T20:02:08.088Z,"5km SSE of Carson City, Nevada",earthquake,,3.6,0.34,2,reviewed,nn,nn
39.1137,-119.7356,-13328906.02,4737971.233,11,S,5.1,0.3,0.3,ml,4,134.32,0.046,0.2057,nn,nn00720728,2020-03-30T19:59:00.073Z,"5km NE of Indian Hills, Nevada",earthquake,,8.7,0,1,reviewed,nn,nn
37.3636667,-118.5691667,-13199059.26,4489919.19,11,S,10.6,1.25,1.01,md,15,116,0.01149,0.07,nc,nc73361705,2020-03-31T01:10:49.808Z,"6km SSE of Round Valley, CA",earthquake,0.8,0.75,0.152,14,reviewed,nc,nc
35.9623333,-117.6651667,-13098426.44,4295439.729,11,S,3.17,0.52,0.52,ml,12,161,0.01875,0.12,ci,ci39120887,2020-03-30T10:26:52.524Z,"22km E of Little Lake, CA",earthquake,0.44,0.55,0.184,6,automatic,ci,ci
47.77733333,-122.8261667,-13672946.33,6069890.656,10,T,19.84,0.48,0.28928,md,4,236,0.06731,0.1,uw,uw61588042,2020-03-30T19:18:27.330Z,"13km WSW of Lofall, Washington",earthquake,2,1.29,0.103344774,3,reviewed,uw,uw
61.6334,-150.373,-16739445.79,8772734.142,5,V,39.7,1.7,1.7,ml,,,,0.74,ak,ak020450fgvs,2020-03-30T10:22:56.869Z,"21km SW of Willow, Alaska",earthquake,,1,,,automatic,ak,ak
35.91,-117.6853333,-13100671.38,4288244.567,11,S,7.4,0.85,0.85,ml,14,73,0.04728,0.07,ci,ci39120879,2020-03-30T10:20:50.652Z,"20km E of Little Lake, CA",earthquake,0.23,0.65,0.104,10,automatic,ci,ci
38.7668343,-122.7391663,-13663261.49,4688327.406,10,S,1.4,0.92,0.70112,md,16,84,0.01235,0.04,nc,nc73361700,2020-03-30T10:25:03.843Z,"2km SE of The Geysers, CA",earthquake,0.33,0.5,0.12,5,automatic,nc,nc
40.7286667,-112.058,-12474239.5,4972402.067,12,T,4.13,1.09,0.86024,md,20,41,0.0169,0.14,uu,uu60371362,2020-03-30T20:04:30.880Z,"4km ENE of Magna, Utah",earthquake,0.29,0.77,0.216,7,reviewed,uu,uu
38.7651672,-122.7399979,-13663354.07,4688089.394,10,S,1.69,0.58,0.38288,md,12,90,0.01236,0.03,nc,nc73361695,2020-03-30T10:14:03.778Z,"2km SE of The Geysers, CA",earthquake,0.44,0.6,0.08,3,automatic,nc,nc
35.7696667,-117.5568333,-13086366.82,4268973.975,11,S,14.2,0.64,0.64,ml,7,159,0.05663,0.11,ci,ci39120871,2020-03-30T09:58:42.540Z,"14km W of Searles Valley, CA",earthquake,0.58,0.79,0.156,6,automatic,ci,ci
35.8101667,-117.6321667,-13094752.9,4274531.944,11,S,6.74,0.42,0.42,ml,19,78,0.02871,0.13,ci,ci39120863,2020-03-30T16:00:56.428Z,"21km WNW of Searles Valley, CA",earthquake,0.21,0.38,0.104,5,reviewed,ci,ci
40.7613333,-111.9748333,-12464981.42,4977201.861,12,T,4.12,1.77,1.77,ml,32,46,0.03623,0.19,uu,uu60371357,2020-03-30T15:14:10.415Z,"7km W of Salt Lake City, Utah",earthquake,0.3,0.71,0.066,7,reviewed,uu,uu
38.7948341,-122.8016663,-13670218.96,4692325.781,10,S,1.55,0.48,0.28928,md,13,56,0.006591,0.03,nc,nc73361690,2020-03-30T09:54:04.593Z,"4km WNW of The Geysers, CA",earthquake,0.27,0.52,0.32,2,automatic,nc,nc
36.0001678,-120.9343338,-13462348.46,4300644.461,10,S,6.69,2.11,1.81496,md,32,125,0.04407,0.08,nc,nc73361685,2020-03-30T11:23:02.191Z,"4km SW of San Ardo, CA",earthquake,0.3,0.62,0.16,22,automatic,nc,nc
36.1033333,-117.892,-13123677.41,4314849.206,11,S,4.06,1,1,ml,11,201,0.03327,0.1,ci,ci39120839,2020-03-30T09:28:45.987Z,"8km NE of Coso Junction, CA",earthquake,0.41,0.39,0.191,12,automatic,ci,ci
17.9498,-66.8585,-7442654.175,2031673.559,19,Q,14,2.28,1.97408,md,13,197,0.0327,0.25,pr,pr2020090008,2020-03-30T09:40:08.609Z,"4km SE of Maria Antonia, Puerto Rico",earthquake,1.09,0.7,0.13,9,reviewed,pr,pr
42.4348333,-111.5136667,-12413644.59,5226339.564,12,T,5.11,2.21,2.21,ml,17,129,0.3753,0.19,uu,uu60371347,2020-03-30T14:50:23.440Z,"21km NW of Montpelier, Idaho",earthquake,0.61,0.95,0.183,3,reviewed,uu,uu
17.9298,-66.8136,-7437655.93,2029333.391,19,Q,14,2.33,2.02088,md,10,211,0.0797,0.15,pr,pr2020090007,2020-03-30T09:38:29.585Z,"7km S of Indios, Puerto Rico",earthquake,0.78,0.66,0.23,9,reviewed,pr,pr
35.9178333,-117.6825,-13100355.98,4289321.243,11,S,1.28,0.57,0.57,ml,6,142,0.03975,0.11,ci,ci39120823,2020-03-30T09:20:57.770Z,"20km E of Little Lake, CA",earthquake,0.3,0.86,0.114,5,automatic,ci,ci
35.5893333,-117.4235,-13071524.23,4244260.408,11,S,9.1,0.83,0.83,ml,13,165,0.08024,0.17,ci,ci39120815,2020-03-30T13:12:04.878Z,"20km SSW of Trona, CA",earthquake,0.46,1.02,0.285,9,reviewed,ci,ci
38.8434982,-122.8383331,-13674300.69,4699278.761,10,S,1.69,1.36,1.11296,md,26,93,0.005382,0.03,nc,nc73361675,2020-03-30T11:08:04.092Z,"10km NW of The Geysers, CA",earthquake,0.2,0.37,0.19,6,automatic,nc,nc
40.7576667,-111.9648333,-12463868.23,4976663,12,T,4.83,0.63,0.42968,md,11,117,0.03111,0.14,uu,uu60371342,2020-03-30T20:49:31.580Z,"6km W of Salt Lake City, Utah",earthquake,0.64,0.91,0.335,4,reviewed,uu,uu
17.9293,-66.8105,-7437310.84,2029274.891,19,Q,12,2.68,2.34848,md,15,195,0.0826,0.27,pr,pr2020090006,2020-03-30T09:15:38.224Z,"7km S of Indios, Puerto Rico",earthquake,0.81,0.53,0.38,11,reviewed,pr,pr
40.7586667,-111.9643333,-12463812.57,4976809.962,12,T,3.31,0.86,0.64496,md,12,118,0.03207,0.19,uu,uu60371337,2020-03-30T20:45:22.830Z,"6km W of Salt Lake City, Utah",earthquake,0.6,1.06,0.208,6,reviewed,uu,uu
38.8233337,-122.7661667,-13666267.16,4696397.142,10,S,2.16,0.77,0.56072,md,17,67,0.007704,0.02,nc,nc73361650,2020-03-30T09:50:04.563Z,"4km W of Cobb, CA",earthquake,0.26,0.51,0.04,3,automatic,nc,nc
37.9719,-118.7741,-13221872.33,4575456.985,11,S,9.7,0.5,0.5,ml,5,180.95,0.351,0.0719,nn,nn00720725,2020-03-30T18:51:22.125Z,"39km NNE of Mammoth Lakes, California",earthquake,,15.6,0.01,2,reviewed,nn,nn
39.0175,-123.0586667,-13698828.11,4724178.608,10,S,4.9,1.07,0.84152,md,25,68,0.02624,0.08,nc,nc73361645,2020-03-30T21:37:11.052Z,"13km WSW of Lakeport, CA",earthquake,0.2,0.25,0.067,7,reviewed,nc,nc
44.7816667,-111.135,-12371491.61,5587214.618,12,T,9.71,1.33,1.33,ml,13,99,0.02494,0.14,uu,uu60371327,2020-03-30T16:08:57.810Z,"13km N of West Yellowstone, Montana",earthquake,0.56,1.18,0.243,3,reviewed,uu,uu
38.3999,-118.8806,-13233727.86,4636073.323,11,S,10.7,2.3,2.3,ml,22,55.36,0.107,0.1743,nn,nn00720709,2020-03-30T16:35:50.440Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.4,0.36,9,reviewed,nn,nn
38.4022,-118.8812,-13233794.65,4636400.03,11,S,9.3,2.2,2.2,ml,19,61.67,0.106,0.1731,nn,nn00720707,2020-03-30T16:50:54.198Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.7,0.15,8,reviewed,nn,nn
17.9325,-66.896,-7446828.656,2029649.299,19,Q,5,3.19,2.82584,md,17,198,0.0458,0.24,pr,pr2020090004,2020-03-30T16:15:16.388Z,"9km S of Guanica, Puerto Rico",earthquake,0.67,0.43,0.29,16,reviewed,pr,pr
38.8391685,-122.8268356,-13673020.79,4698659.954,10,S,1.77,0.57,0.37352,md,5,125,0.006781,0.01,nc,nc73361630,2020-03-30T09:24:03.410Z,"9km WNW of Cobb, CA",earthquake,0.99,1.59,,1,automatic,nc,nc
36.005,-117.7151667,-13103992.42,4301309.386,11,S,2.58,1,1,ml,14,115,0.04534,0.13,ci,ci39120807,2020-03-30T13:12:36.326Z,"19km ENE of Little Lake, CA",earthquake,0.36,0.27,0.178,15,reviewed,ci,ci
38.3985,-118.8876,-13234507.09,4635874.462,11,S,9.7,1.4,1.4,ml,14,62.08,0.112,0.1801,nn,nn00720705,2020-03-30T17:03:17.414Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.1,0.2,5,reviewed,nn,nn
17.906,-66.8013,-7436286.7,2026548.937,19,Q,6,2.72,2.38592,md,17,202,0.1041,0.17,pr,pr2020090005,2020-03-30T09:11:08.816Z,"9km S of Indios, Puerto Rico",earthquake,0.62,0.33,0.13,11,reviewed,pr,pr
58.9583,-153.5138,-17089078.05,8171379.369,5,V,68.4,1.8,1.8,ml,,,,0.47,ak,ak02044yummu,2020-03-30T07:55:29.275Z,"118km SE of Old Iliamna, Alaska",earthquake,,0.7,,,automatic,ak,ak
40.7593333,-111.971,-12464554.7,4976907.928,12,T,5.1,0.92,0.70112,md,21,59,0.03353,0.16,uu,uu60371322,2020-03-30T16:05:49.720Z,"6km W of Salt Lake City, Utah",earthquake,0.44,0.89,0.287,12,reviewed,uu,uu
36.8512,-115.9299,-12905257.44,4418386.232,11,S,5.4,0,0,ml,19,195.18,0.071,0.1392,nn,nn00720704,2020-03-30T17:43:17.810Z,"71km N of Pahrump, Nevada",earthquake,,1.7,0.29,8,reviewed,nn,nn
39.1102,-119.7362,-13328972.81,4737469.092,11,S,5.5,0.4,0.4,ml,6,136.99,0.029,0.121,nn,nn00720724,2020-03-30T18:48:16.120Z,"4km ENE of Indian Hills, Nevada",earthquake,,2,0,1,reviewed,nn,nn
35.8585,-117.6746667,-13099483.98,4281168.617,11,S,8.55,0.76,0.76,ml,11,87,0.07584,0.04,ci,ci39120799,2020-03-30T13:12:38.359Z,"23km ESE of Little Lake, CA",earthquake,0.17,0.5,0.113,9,reviewed,ci,ci
39.1322,-119.7389,-13329273.38,4740625.818,11,S,8,0.1,0.1,ml,4,120.7,0.03,0.1389,nn,nn00720723,2020-03-30T18:35:51.508Z,"4km SE of Carson City, Nevada",earthquake,,3.4,0,1,reviewed,nn,nn
40.7338333,-112.0406667,-12472309.97,4973161.053,12,T,10.07,0.59,0.39224,md,14,88,0.007779,0.08,uu,uu60371317,2020-03-30T16:02:11.710Z,"5km NW of West Valley City, Utah",earthquake,0.39,0.59,0.194,6,reviewed,uu,uu
35.684,-117.5408333,-13084585.71,4257226.924,11,S,8.6,1.23,1.23,ml,17,141,0.1393,0.18,ci,ci39120791,2020-03-30T13:13:09.080Z,"14km ENE of Ridgecrest, CA",earthquake,0.41,1.64,0.174,16,reviewed,ci,ci
17.9358,-66.8055,-7436754.242,2030035.414,19,Q,10,2.35,2.0396,md,13,208,0.0835,0.16,pr,pr2020090003,2020-03-30T07:34:16.340Z,"6km SSE of Indios, Puerto Rico",earthquake,0.55,0.51,0.2,9,reviewed,pr,pr
35.8885,-97.40983333,-10843613.04,4285289.97,14,S,7.81,2.78,2.78,ml,95,29,0,0.18,ok,ok2020ghdu,2020-03-31T01:10:34.385Z,"2km ENE of Guthrie, Oklahoma",earthquake,,0.4,0.23,37,reviewed,ok,ok
61.4169,-149.9585,-16693303.86,8722184.334,6,V,32.9,1.4,1.4,ml,,,,0.75,ak,ak02044yajf0,2020-03-30T07:03:40.053Z,"11km S of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
38.8429985,-122.8256683,-13672890.85,4699207.341,10,S,1.02,0.57,0.37352,md,10,103,0.01178,0.04,nc,nc73361610,2020-03-30T06:59:09.925Z,"9km WNW of Cobb, CA",earthquake,0.31,0.91,,1,automatic,nc,nc
38.8406677,-122.8241653,-13672723.54,4698874.218,10,S,1.65,2.48,2.16128,md,48,51,0.009082,0.07,nc,nc73361600,2020-03-30T14:35:23.513Z,"9km WNW of Cobb, CA",earthquake,0.15,0.23,0.15,30,automatic,nc,nc
62.023,-150.0354,-16701864.33,8864598.542,5,V,35,1.7,1.7,ml,,,,0.75,ak,ak02044y91e4,2020-03-30T06:58:18.313Z,"18km SSW of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
36.0919991,-120.6856689,-13434667.21,4313287.701,10,S,1.49,1.6,1.3376,md,10,168,0.0356,0.13,nc,nc73361595,2020-03-30T07:49:02.861Z,"21km ENE of San Ardo, CA",earthquake,1.11,3.28,0.08,4,automatic,nc,nc
39.1155,-119.719,-13327058.12,4738229.486,11,S,7.4,0.7,0.7,ml,6,133.08,0.039,0.097,nn,nn00720722,2020-03-30T18:32:44.697Z,"6km SE of Carson City, Nevada",earthquake,,2.2,0.05,2,reviewed,nn,nn
19.2105007,-155.4165039,-17300886.08,2179734.706,5,Q,33.01,1.95,1.6652,md,45,159,0.03231,0.11,hv,hv71451262,2020-03-30T06:41:48.130Z,"6km E of Pahala, Hawaii",earthquake,0.73,0.8,0.07,4,automatic,hv,hv
40.7388333,-112.0513333,-12473497.37,4973895.621,12,T,8.6,0.84,0.62624,md,27,46,0.0167,0.13,uu,uu60371312,2020-03-30T15:49:32.610Z,"5km NE of Magna, Utah",earthquake,0.3,0.42,0.23,17,reviewed,uu,uu
41.4736667,-112.3106667,-12502366.23,5082460.449,12,T,2.84,0.59,0.39224,md,13,87,0.1104,0.16,uu,uu60371307,2020-03-30T19:42:45.350Z,"23km W of Perry, Utah",earthquake,0.79,3.79,0.125,8,reviewed,uu,uu
64.0472,-148.0531,-16481195.7,9361760.226,6,W,2.3,1.2,1.2,ml,,,,0.38,ak,ak02044y4bjc,2020-03-30T06:36:43.090Z,"49km ENE of Healy, Alaska",earthquake,,0.8,,,automatic,ak,ak
20.0415,-155.5686667,-17317824.76,2277947.82,5,Q,23.09,2.02,1.73072,md,53,140,0.2018,0.16,hv,hv71451227,2020-03-31T00:31:49.960Z,"10km E of Waimea, Hawaii",earthquake,0.46,1.17,0.057,22,reviewed,hv,hv
32.8553333,-115.9936667,-12912355.91,3876117.584,11,S,6.72,1.07,1.07,ml,16,56,0.03756,0.27,ci,ci39120783,2020-03-30T06:11:32.192Z,"13km N of Ocotillo, CA",earthquake,0.56,0.97,0.155,14,automatic,ci,ci
35.6361667,-117.4373333,-13073064.14,4250673.268,11,S,2.27,1.18,1.18,ml,16,171,0.1258,0.16,ci,ci39120775,2020-03-30T13:15:51.652Z,"15km SSW of Searles Valley, CA",earthquake,0.47,0.85,0.167,13,reviewed,ci,ci
35.9183333,-117.734,-13106088.93,4289389.971,11,S,7.08,1.01,1.01,ml,15,52,0.074,0.11,ci,ci39120767,2020-03-30T06:07:55.935Z,"16km E of Little Lake, CA",earthquake,0.24,0.77,0.108,9,automatic,ci,ci
33.6695,-116.702,-12991207.21,3984509.815,11,S,15.46,0.52,0.52,ml,16,107,0.04278,0.16,ci,ci39120759,2020-03-30T05:56:11.100Z,"8km SSE of Idyllwild, CA",earthquake,0.41,0.77,0.074,7,automatic,ci,ci
63.2361,-151.105,-16820931.66,9158378.691,5,V,0,1.9,1.9,ml,,,,0.84,ak,ak02044xmz5n,2020-03-30T05:59:35.450Z,"109km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
19.2168331,-155.4133301,-17300532.77,2180481.208,5,Q,33.06,2.27,2.27,ml,50,148,0.02543,0.13,hv,hv71451172,2020-03-30T05:40:07.560Z,"7km E of Pahala, Hawaii",earthquake,0.61,0.67,4.73,4,automatic,hv,hv
63.2728,-151.0412,-16813829.47,9167456.829,5,V,4.2,2.5,2.5,ml,,,,0.75,ak,ak02044xh54e,2020-03-30T06:03:06.040Z,"107km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
35.6676667,-117.5173333,-13081969.7,4254988.652,11,S,12.51,0.51,0.51,ml,8,152,0.1615,0.17,ci,ci39120751,2020-03-30T05:24:11.907Z,"15km SW of Searles Valley, CA",earthquake,0.72,1.63,0.111,4,automatic,ci,ci
39.1089,-119.7354,-13328883.76,4737282.589,11,S,8.6,0.1,0.1,ml,4,138.09,0.05,0.1529,nn,nn00720721,2020-03-30T18:20:23.818Z,"4km ENE of Indian Hills, Nevada",earthquake,,6.6,0,1,reviewed,nn,nn
19.2226658,-155.4219971,-17301497.58,2181168.827,5,Q,32.74,2.06,1.76816,md,42,149,0.02745,0.12,hv,hv71451157,2020-03-30T05:19:36.970Z,"6km ENE of Pahala, Hawaii",earthquake,0.63,0.75,0.07,4,automatic,hv,hv
